osm_id,code,fclass,name_business,geometry,street_name
5799867664,2561,hairdresser,Sunay Omar,POINT (-0.0982735000000018 51.352930999999984),Brighton Road
5799867665,2543,doityourself,Your Local Hardware Shop,POINT (-0.0982519999999995 51.3529855),Brighton Road
5799867667,2561,hairdresser,Magic Scissors,POINT (-0.0981890000000013 51.353224999999995),Brighton Road
5799867668,2301,restaurant,Amera Rani,POINT (-0.0982036999999994 51.3531505),Brighton Road
5799867670,2302,fast_food,Krunk,POINT (-0.0982398999999999 51.3530583),Brighton Road
5799867671,2561,hairdresser,Silivia Hairdressers,POINT (-0.0975742000000016 51.3537804),Brighton Road
5799867672,2561,hairdresser,SSL Cool Cuts,POINT (-0.0975726999999992 51.35373890000001),Brighton Road
5799867673,2511,convenience,Brockley Food & Wine,POINT (-0.0975735999999997 51.35369469999999),Brighton Road
5799867674,2303,cafe,Today's Cafe,POINT (-0.0975729000000005 51.353833),Brighton Road
5799867675,2541,car_dealership,i Cars-UK,POINT (-0.0975671999999997 51.3539027),Brighton Road
5799867676,2511,convenience,B K Mini Market,POINT (-0.0975640000000005 51.3539713),Brighton Road
5799867677,2302,fast_food,SP Charcoal Grill,POINT (-0.0975620000000013 51.3540155),Napier Road
5799867678,2502,bakery,Coughlans Bakery,POINT (-0.0975573000000002 51.35416849999999),Napier Road
5799867679,2502,bakery,Cake Designs by Jackie Brown,POINT (-0.0975546000000001 51.3542058),Napier Road
5799867680,2303,cafe,Grao De Cafe,POINT (-0.0975533000000014 51.354246399999994),Brighton Road
5799867681,2302,fast_food,Rehoboth,POINT (-0.0975519000000009 51.3542883),Brighton Road
5799969709,2511,convenience,,POINT (0.1139003999999982 51.387464699999995),Park Road
5801061853,2303,cafe,Cafe Zee,POINT (-0.305084299999999 51.51295969999999),New Broadway
5801460823,2302,fast_food,,POINT (-0.0945583000000008 51.374955899999996),
5802389144,2121,dentist,Blue Dental,POINT (-0.1014344000000014 51.348839399999996),
5802389148,2511,convenience,One Stop,POINT (-0.1013406000000003 51.3489592),
5802389149,2563,car_rental,Enterprise,POINT (-0.1012373000000014 51.34909489999999),
5802389150,2529,beauty_shop,The Tube,POINT (-0.1011676000000005 51.349165299999996),
5802389456,2121,dentist,Brighton Road Dental Care,POINT (-0.099487200000001 51.351110999999996),Brighton Road
5802389460,2302,fast_food,Pizza Hut Delivery,POINT (-0.0990110999999988 51.35172500000001),Brighton Road
5802389462,2561,hairdresser,Albz Barbers,POINT (-0.0989494000000004 51.351813699999994),Brighton Road
5802408618,2529,beauty_shop,Mei Nail & Beauty Salon,POINT (-0.1037933999999987 51.3460157),Brighton Road
5802408619,2568,laundry,Platinum Dry Cleaners,POINT (-0.1037558999999991 51.346054299999984),Brighton Road
5802408621,2561,hairdresser,,POINT (-0.1036754000000005 51.3461347),Brighton Road
5802408622,2511,convenience,Royal Convenience Store,POINT (-0.1036325000000009 51.34619),Brighton Road
5803989853,2303,cafe,The Old Station Yard Cafe,POINT (-0.0028232999999995 51.5861278),
5804003321,2511,convenience,Major Express,POINT (-0.0035029999999988 51.5505061),Major Road
5805280960,2301,restaurant,Gurkha Spice,POINT (-0.0986019999999999 51.3516295),Purley Road
5805280961,2561,hairdresser,The Grooming Box,POINT (-0.0985658000000006 51.351685599999996),Purley Road
5805280962,2546,computer_shop,Logics,POINT (-0.0984490999999998 51.351871499999994),Brighton Road
5805280963,2511,convenience,Star Food & Wine,POINT (-0.0984250000000009 51.3519126),Brighton Road
5805280965,2302,fast_food,Papa John's,POINT (-0.0983781000000002 51.35199049999999),Brighton Road
5805280966,2568,laundry,Pristine Dry Cleaners,POINT (-0.0983592999999995 51.3520282),Brighton Road
5805280967,2529,beauty_shop,Laserlite,POINT (-0.0983324999999997 51.35206839999999),Brighton Road
5805280968,2302,fast_food,Small Dragon,POINT (-0.0983123000000009 51.35210939999998),Brighton Road
5805280970,2529,beauty_shop,Ursula T,POINT (-0.0982693999999993 51.35218979999999),Brighton Road
5805280971,2121,dentist,Oak Tree Dental Practice,POINT (-0.0981715000000008 51.3523565),Brighton Road
5805280972,2561,hairdresser,Nadz,POINT (-0.0981568000000007 51.3523917),Brighton Road
5805280991,2511,convenience,Vesco Express,POINT (-0.0952484 51.359782499999994),Junction Road
5805280992,2541,car_dealership,A&R Carriages,POINT (-0.0958407000000002 51.3612279),Selsdon Road
5805280996,2527,newsagent,Croham News,POINT (-0.0941630000000011 51.36216909999999),
5805280998,2302,fast_food,Heavenly Cuisine,POINT (-0.0942877000000005 51.362309800000006),
5805280999,2561,hairdresser,Panache,POINT (-0.0943655000000011 51.36230559999999),
5805281001,2513,florist,Bouquet,POINT (-0.0945130000000015 51.36229809999999),
5805281002,2302,fast_food,Coriander,POINT (-0.0946257000000011 51.362295499999995),
5805281004,2511,convenience,Select Supermarket,POINT (-0.0947772000000006 51.36229139999999),
5805281006,2561,hairdresser,MK Barbers,POINT (-0.0989439999999992 51.3678872),
5805281016,2546,computer_shop,Limitless VR,POINT (-0.1001580999999989 51.371158799999996),High Street
5805685603,2512,clothes,The Highland,POINT (-0.1512502999999996 51.51365359999999),
5806302196,2564,car_wash,The Car Wash,POINT (-0.1506087000000006 51.3010843),Brighton Road
5806370836,2302,fast_food,Choi's,POINT (-0.1242064 51.3309485),Old Lodge Lane
5806412056,2527,newsagent,Groveland Bon Bon,POINT (-0.1227459000000015 51.33351669999999),Grovelands Road
5806412059,2302,fast_food,Pizza GoGo,POINT (-0.1228504999999995 51.3334011),Brighton Road
5806412060,2302,fast_food,Purley Dragon,POINT (-0.1228908000000001 51.333370099999996),Brighton Road
5806412061,2301,restaurant,Taya Oriental,POINT (-0.1230157999999986 51.33338560000001),Brighton Road
5806412107,2561,hairdresser,House of Hair,POINT (-0.1240133000000004 51.332502000000005),Brighton Road
5806412110,2520,jeweller,Bruce Smith,POINT (-0.1241514000000009 51.3323872),Brighton Road
5806412114,2561,hairdresser,House Of Hair,POINT (-0.1243727000000004 51.332192799999994),Brighton Road
5806412117,2511,convenience,Vithu's Food & Wine,POINT (-0.1245322999999995 51.332064700000004),Brighton Road
5808565650,2120,doctors,XX Place Health Centre,POINT (-0.0427222000000006 51.5244487),
5808945114,2304,pub,The Naturalist,POINT (-0.0927809999999993 51.5709833),
5808978084,2101,pharmacy,RX Live,POINT (-0.1388069999999989 51.35890400000001),Chalice Close
5808978090,2511,convenience,The Connoisseur,POINT (-0.1393153000000017 51.359609199999994),Stafford Road
5808978091,2561,hairdresser,Degenis's Haircare,POINT (-0.1392039999999998 51.359615899999994),Stafford Road
5808978092,2519,optician,Eye Contact Vision Clinic,POINT (-0.1390671999999997 51.359627599999996),Stafford Road
5808978098,2511,convenience,Lucky Food & Wine,POINT (-0.1381512000000001 51.35939139999999),
5808978099,2302,fast_food,Tennesee Express,POINT (-0.1383281999999994 51.359375099999994),
5808978100,2529,beauty_shop,Wallington Nails,POINT (-0.1384328000000014 51.3593671),Stafford Road
5808978104,2303,cafe,Cafe De Niro,POINT (-0.1390041 51.359325699999985),Stafford Road
5808978105,2561,hairdresser,Stafford Barber Shop,POINT (-0.1390899999999999 51.3593215),Stafford Road
5808978107,2568,laundry,Wallington Dry Cleaners,POINT (-0.1391798000000014 51.359314399999995),Stafford Road
5808978111,2303,cafe,Bandon's Bakehouse,POINT (-0.1395245000000016 51.3592884),Lavender Vale
5808978137,2525,mobile_phone_shop,VictorPhone,POINT (-0.1424468000000006 51.35886219999999),
5809993970,2502,bakery,Coughlans Bakery,POINT (-0.0379468000000002 51.3510752),
5809993972,2501,supermarket,Co-op Food,POINT (-0.0381618999999998 51.350873699999994),
5809993973,2301,restaurant,McDermotts Fish & Chips,POINT (-0.0380924999999991 51.35093220000001),
5810707045,2528,greengrocer,Istanbul,POINT (-0.0632297000000018 51.49211939999999),
5810707046,2513,florist,Pozie's,POINT (-0.0632968000000006 51.49210219999999),
5811496001,2602,atm,,POINT (-0.0555028000000003 51.5401363),Mare Street
5812510142,2301,restaurant,Caribbean Flavours Restaurant,POINT (0.0055703000000004 51.55302620000001),
5812510149,2568,laundry,Kare Dry Cleaners,POINT (0.0056325999999997 51.5528906),
5812510150,2561,hairdresser,Imaj Hair,POINT (0.005654399999998 51.55284319999999),
5812510151,2529,beauty_shop,Beauty Lab by Arooj London,POINT (0.0056751999999994 51.55279779999999),
5812592685,2302,fast_food,Dixy Chicken,POINT (0.0050023000000012 51.5535465),
5812592686,2101,pharmacy,Acheason Chemist,POINT (0.0050597999999991 51.55340919999999),
5812592686,2514,chemist,Acheason Chemist,POINT (0.0050597999999991 51.55340919999999),
5812592688,2516,butcher,Karmanwala,POINT (0.0051180999999986 51.55326899999999),
5812592689,2513,florist,Mira's Flower,POINT (0.0052742999999992 51.552894),
5812592690,2302,fast_food,Morley's,POINT (0.0053122999999984 51.552802699999994),
5812916583,2305,bar,Friends Bar & Restaurant,POINT (0.0053174999999988 51.55357119999999),
5812916584,2529,beauty_shop,Pulse Studio,POINT (0.0053435999999996 51.5535178),
5812916586,2561,hairdresser,Classique,POINT (0.0054213999999979 51.553334299999996),
5812916588,2513,florist,The Secret Garden,POINT (0.0054657000000008 51.5532351),
5813061963,2561,hairdresser,salonservices,POINT (0.1321685000000009 51.4202297),
5813061964,2543,doityourself,Crystal Cleaning Supplies,POINT (0.1322435999999995 51.42036849999999),
5813061965,2301,restaurant,Royal Radhuny,POINT (0.1324113 51.420652),
5814050157,2527,newsagent,Kelly's Newsagent,POINT (0.0049987000000002 51.5539772),
5814050158,2303,cafe,Blancos Cafe,POINT (0.0049761999999995 51.55384260000001),
5814136908,2302,fast_food,Sancak Turkish Grill,POINT (0.0052979000000001 51.553924899999984),
5814136911,2502,bakery,Mr Bakery,POINT (0.0053084000000007 51.5540494),
5814136913,2561,hairdresser,The Barber Room,POINT (0.0053013999999989 51.5539664),
5814211888,2512,clothes,Mick Jeans,POINT (0.0053795000000002 51.55436350000001),
5814211889,2512,clothes,Vlasta Collu Bespoke Bridalwear,POINT (0.0053709000000002 51.5543229),
5814211890,2301,restaurant,Bombay Night,POINT (0.0053621999999991 51.5542824),
5814211892,2305,bar,Rama Dracula Wine House,POINT (0.0053449000000011 51.554201199999994),
5814318379,2302,fast_food,EAT.,POINT (-0.1766130000000002 51.515861599999994),
5814318555,2302,fast_food,Barburrito,POINT (-0.1765615999999996 51.51604939999999),
5816591017,2303,cafe,Millie's,POINT (-0.1764139999999998 51.51668370000001),
5816593641,2302,fast_food,Wasabi,POINT (-0.1769234999999999 51.515993900000005),
5816593642,2503,kiosk,Whistlestop,POINT (-0.1765637000000014 51.516722699999995),
5816593644,2303,cafe,YI•CHA,POINT (-0.0718495000000016 51.51554219999999),Commercial Street
5817850003,2301,restaurant,Post Office (take away),POINT (-0.0882479000000012 51.5171058),London Wall
5817989953,2303,cafe,Jaconelli's Espresso Bar,POINT (-0.1380547000000014 51.31566999999999),
5818423528,2303,cafe,Boost,POINT (-0.0824541000000005 51.51771250000001),
5820044379,2302,fast_food,Star Chippy,POINT (-0.1281509999999998 51.32255980000001),
5820044380,2511,convenience,Choice Food & Wine,POINT (-0.1281732999999997 51.322603599999994),
5820044381,2529,beauty_shop,Pearlescent Nail & Beauty,POINT (-0.1282052000000011 51.32266039999999),
5820044382,2543,doityourself,Ideal Hardware,POINT (-0.1282307000000006 51.3227043),Stoats Nest Road
5820044383,2561,hairdresser,The Hair Salon,POINT (-0.1282706000000014 51.3227661),Stoats Nest Road
5820247237,2561,hairdresser,Kealey Rowe,POINT (-0.1143402000000013 51.48072199999999),Claylands Road
5820597710,2303,cafe,Costa,POINT (0.0256006000000008 51.593134799999994),George Lane
5820607539,2561,hairdresser,Younour Hairways Unisex Salon,POINT (0.0050203999999986 51.553503799999994),
5820607546,2546,computer_shop,ausom1,POINT (0.0052164999999998 51.5530327),
5820607548,2561,hairdresser,Ebony Suite,POINT (0.0052936999999998 51.5528474),
5823918890,2120,doctors,High Road Surgery,POINT (0.0049842999999988 51.5538908),
5823918892,2529,beauty_shop,Alaia Aesthetics,POINT (0.0050330000000006 51.5541819),
5823918895,2567,travel_agent,Jet-Fly,POINT (0.0050411999999997 51.55423079999999),
5824497282,2516,butcher,Butcher of Brogdale,POINT (0.1319833999999996 51.411319600000006),
5824497283,2303,cafe,Costa,POINT (0.1232341000000002 51.41293050000001),
5824849084,2520,jeweller,Jessica McCormack,POINT (-0.1492452999999998 51.51040669999999),
5824849085,2512,clothes,Roland Mouret,POINT (-0.1493130999999994 51.5104743),
5825059570,2602,atm,,POINT (-0.0457089000000003 51.529323600000005),Roman Road
5825059586,2602,atm,,POINT (-0.045613000000001 51.5295661),Roman Road
5826112702,2601,bank,Metro Bank,POINT (-0.2763185000000008 51.6131967),
5826266564,2512,clothes,Balenciaga,POINT (-0.1502238000000012 51.50994899999999),
5826266565,2520,jeweller,Pragnell,POINT (-0.1503885000000002 51.5099134),
5826266566,2517,shoe_shop,Malone Souliers,POINT (-0.1507171000000004 51.509854799999985),
5827483472,2602,atm,,POINT (0.1038945999999986 51.4260321),High Street
5827483473,2602,atm,,POINT (0.1044604999999992 51.4254571),High Street
5828020097,2525,mobile_phone_shop,I Play N Talk,POINT (-0.0078630000000008 51.54391220000001),
5828020099,2529,beauty_shop,Le Monde Nails,POINT (-0.007554600000001 51.543909199999995),
5828020123,2303,cafe,Caffe Concerto,POINT (-0.0058770999999996 51.543577),
5828020125,2303,cafe,Boost,POINT (-0.005594700000002 51.54344629999999),
5828117942,2301,restaurant,Busaba,POINT (-0.0085017000000005 51.542326),Chestnut Plaza
5828117943,2301,restaurant,Super Club Roma,POINT (-0.0081690000000009 51.5425387),Chestnut Plaza
5828117946,2512,clothes,The White Company,POINT (-0.0085942000000009 51.5432756),The Street
5828117955,2601,bank,Nationwide,POINT (-0.0080171000000009 51.5428978),The Street
5828117964,2602,atm,,POINT (-0.0075912000000012 51.5428457),The Street
5828117980,2301,restaurant,Wa Wa Wings,POINT (-0.0066111 51.54274019999999),The Street
5828117983,2521,gift_shop,Shop Perisa,POINT (-0.0050556000000011 51.543080100000005),
5828117984,2529,beauty_shop,DVA Beautique,POINT (-0.0058501000000014 51.543262999999996),
5828118086,2302,fast_food,Cinnabon,POINT (-0.005538800000001 51.54341629999999),
5828118095,2520,jeweller,David Deyong,POINT (-0.0067466999999993 51.54383440000001),
5828118115,2519,optician,PopSpecs,POINT (-0.007556800000001 51.54390949999999),
5828118121,2305,bar,Prosecco Caffè,POINT (-0.0078659000000005 51.54390970000001),
5828192834,2513,florist,Isle of Flowers,POINT (-0.0049037999999997 51.54293869999999),
5828192842,2520,jeweller,Kokomo,POINT (-0.0053925000000007 51.54332889999999),
5828192848,2303,cafe,T4 Tea For U,POINT (-0.0061151 51.54360679999999),
5828192857,2302,fast_food,Snowflake Gelato,POINT (-0.0066219000000004 51.54380390000001),
5828192858,2529,beauty_shop,Better Brows,POINT (-0.0066330000000012 51.54381339999998),
5828192859,2521,gift_shop,The London Heritage,POINT (-0.0069243999999995 51.5438554),
5828192864,2525,mobile_phone_shop,Mobile Bitz,POINT (-0.0072214999999996 51.5438916),
5828192878,2302,fast_food,Krispy Kreme,POINT (-0.0075240000000006 51.54391030000001),
5828193790,2303,cafe,Boost Turbo,POINT (-0.0083261000000013 51.5438613),
5829115212,2561,hairdresser,Blondie,POINT (0.0050679999999994 51.554405900000006),
5829896168,2301,restaurant,Max's Thai Cooking,POINT (-0.1480746999999999 51.357525599999995),
5829896173,2302,fast_food,Kebab World,POINT (-0.1477225000000003 51.3576242),
5829896179,2512,clothes,Big,POINT (-0.1460396999999991 51.35836170000001),
5829896183,2301,restaurant,Taste Of Ceylon,POINT (-0.1448222000000013 51.3583668),Stafford Road
5829896184,2301,restaurant,India,POINT (-0.1446657000000003 51.35840170000001),Charlotte Road
5829896785,2303,cafe,Cafe Del Mar,POINT (-0.1452610999999999 51.3585035),Elgin Road
5829896786,2302,fast_food,Favorite Chicken & Ribs,POINT (-0.1451952000000011 51.358523),Elgin Road
5829896789,2561,hairdresser,Marko's Barbers,POINT (-0.1449717000000012 51.35856989999999),Stafford Road
5830929616,2566,bicycle_rental,Ackroyd Drive,POINT (-0.0267465999999994 51.52041530000001),
5831004051,2302,fast_food,Golden Harvest,POINT (-0.0822381999999998 51.47132289999999),Linnell Road
5831004055,2301,restaurant,Nandine,POINT (-0.0824028000000001 51.4709652),
5831004056,2302,fast_food,Vestry Fish Bar,POINT (-0.0820883000000005 51.4710741),Vestry Road
5831873256,2303,cafe,Coffee Garden,POINT (0.0068819 51.5584853),
5831873257,2561,hairdresser,Manifest Barbershop,POINT (0.0068918999999994 51.5585304),
5832201255,2302,fast_food,MeatLiquor,POINT (-0.0938200999999988 51.3751481),
5832201256,2302,fast_food,Chilango,POINT (-0.0936228999999999 51.37486589999999),
5832201257,2302,fast_food,Yumn,POINT (-0.0940601000000004 51.3750919),
5832201260,2301,restaurant,The Breakfast Club,POINT (-0.0938482000000005 51.37481739999999),
5832636380,2302,fast_food,Nanny Outars,POINT (-0.0940481000000019 51.37506359999999),Dingwall Road
5832636381,2302,fast_food,Arancina Pizzeria,POINT (-0.0939867000000014 51.3750804),
5832636382,2302,fast_food,Kothu Kothu,POINT (-0.0939104000000016 51.37509819999999),
5832636383,2301,restaurant,YO! Sushi,POINT (-0.0938655000000004 51.37510760000001),
5832636384,2302,fast_food,Thai Express,POINT (-0.093820000000001 51.37511959999999),
5832675285,2302,fast_food,Fish Lab,POINT (-0.0937688000000008 51.375134),
5832675286,2302,fast_food,Wine & Deli,POINT (-0.0939510000000013 51.37508760000001),
5832675287,2302,fast_food,Bread Tree,POINT (-0.094015799999999 51.375075),
5832675288,2302,fast_food,Chillbox,POINT (-0.0937836999999999 51.3749162),
5832675289,2302,fast_food,Lazeez,POINT (-0.0937388999999997 51.37492619999999),
5832675291,2302,fast_food,Chicago Rib Shack,POINT (-0.093642199999999 51.37495520000001),
5832675292,2302,fast_food,"Fish, Wings & Tings",POINT (-0.0935991999999999 51.3749657),
5832675293,2302,fast_food,Kubo,POINT (-0.0935585000000011 51.374978),
5832675294,2302,fast_food,CoqFighter,POINT (-0.0935161000000011 51.374990100000005),
5832675295,2302,fast_food,Indi-Go,POINT (-0.0934733000000009 51.37500359999999),
5832675296,2305,bar,Beatbox,POINT (-0.0935263000000005 51.3750886),
5832675297,2305,bar,Boxpark Bar,POINT (-0.0939716000000011 51.3749597),Dingwall Road
5832675298,2302,fast_food,Sweetbean,POINT (-0.093711200000001 51.3751495),
5832675299,2302,fast_food,Pasta Di Rocca,POINT (-0.0936672 51.37516089999999),
5832675303,2302,fast_food,What the Pitta!,POINT (-0.0938275999999987 51.3749052),Dingwall Road
5832675304,2302,fast_food,Pop Shop,POINT (-0.0938601 51.37489500000001),Dingwall Road
5832675305,2561,hairdresser,The Barber Club,POINT (-0.0939130000000002 51.3748829),Dingwall Road
5833143375,2404,guesthouse,Purley Cross Guest House,POINT (-0.1205216999999992 51.335495200000004),Brighton Road
5833143377,2404,guesthouse,Hazel Residence,POINT (-0.1193573000000012 51.3366863),Brighton Road
5833143380,2546,computer_shop,Broadway Computer & Mobile Repairs,POINT (-0.1165808000000006 51.338270099999995),Brighton Road
5833143382,2561,hairdresser,The Barber Shop,POINT (-0.1163192000000005 51.338007999999995),
5833490107,2303,cafe,The Little Coffee Shop,POINT (-0.0963839999999999 51.3508567),Sanderstead Road
5833490109,2529,beauty_shop,Body Talk Beauty,POINT (-0.0965111000000021 51.351000000000006),Kensington Terrace
5834317023,2302,fast_food,Oatopia,POINT (-0.0938413000000001 51.37477159999999),
5834317024,2302,fast_food,Poptata,POINT (-0.0937392999999987 51.37479510000001),
5834317026,2302,fast_food,Bao Bao,POINT (-0.094088 51.3750261),Dingwall Road
5834317027,2302,fast_food,Mikos Gyros,POINT (-0.094058500000001 51.37499429999999),Dingwall Road
5834317029,2302,fast_food,Skinny Kitchen,POINT (-0.0939351000000007 51.3748118),Dingwall Road
5834317030,2305,bar,The Cronx,POINT (-0.0939646000000009 51.37484529999999),Dingwall Road
5836325721,2101,pharmacy,Tesco Pharmacy,POINT (-0.2553312000000013 51.554243699999994),
5836325723,2525,mobile_phone_shop,Tesco Mobile,POINT (-0.2556188 51.55443739999998),
5837184374,2302,fast_food,Purley Grill,POINT (-0.1156903000000004 51.33815109999999),
5837184377,2302,fast_food,Dexter Burger,POINT (-0.1154533999999999 51.3378869),High Street
5837185685,2302,fast_food,Eats & Bits,POINT (-0.1142264000000006 51.3377051),
5837185687,2121,dentist,London School of Facial Orthotropics,POINT (-0.1167624000000009 51.3398523),Pampisford Road
5837185688,2121,dentist,Purley Dental Care,POINT (-0.1165263000000006 51.33999479999999),Pampisford Road
5837188184,2121,dentist,Confidental Clinic,POINT (-0.1186452999999992 51.33720819999999),Purley Knoll
5837188285,2303,cafe,Purley Cafe,POINT (-0.1152063000000022 51.338857299999994),High Street
5837607085,2301,restaurant,Orjowan,POINT (-0.1933888000000013 51.49285629999999),
5838164322,2303,cafe,Mr Tinto,POINT (-0.0953201000000001 51.3769078),Caithness Walk
5838556142,2304,pub,The Hangar,POINT (0.1026690999999993 51.44529390000001),
5838769586,2301,restaurant,Salaam Namaste,POINT (-0.1178407999999999 51.52358600000001),Millman Street
5838996354,2515,bookshop,Lala Books,POINT (-0.0904291000000008 51.473532799999994),Grove Lane
5839133858,2511,convenience,S-A-N-D Grocery,POINT (-0.0316266000000001 51.5293244),Coborn Road
5839747185,2501,supermarket,The Fruit Garden,POINT (-0.1593475000000002 51.522727499999995),
5839838485,2301,restaurant,Scoff & Banter,POINT (-0.1818734000000004 51.4952466),Cromwell Road
5840098371,2302,fast_food,Tossed,POINT (-0.1804483000000012 51.5193506),
5840098374,2511,convenience,Sainsbury's Local,POINT (-0.1804060000000003 51.5195325),
5840098375,2302,fast_food,Coco di Mama,POINT (-0.1819884000000003 51.519399299999996),
5840179285,2303,cafe,,POINT (-0.1928999999999992 51.5012554),Kensington High Street
5841434706,2303,cafe,Cloud 9 Pantry,POINT (-0.1175445000000017 51.35637869999999),
5841434707,2305,bar,Imperial Lounge & Restaurant,POINT (-0.117236099999999 51.35655450000001),
5841778791,2303,cafe,Belle Amie,POINT (-0.1871028999999999 51.440611199999985),Garratt Lane
5841778792,2519,optician,Punch Opticians,POINT (-0.1871240000000005 51.440715100000006),Garratt Lane
5841778796,2521,gift_shop,Lark,POINT (-0.1873355000000006 51.4411554),Garratt Lane
5841778800,2302,fast_food,Pizza Village,POINT (-0.1874147000000006 51.44192279999999),
5841778825,2302,fast_food,Burrito Mex,POINT (-0.1876961000000002 51.44160930000001),
5841778826,2302,fast_food,Burrata,POINT (-0.1877398000000002 51.4416561),
5841985062,2512,clothes,Dinah Tay,POINT (-0.1488952999999998 51.3584321),
5841985063,2512,clothes,Richard Mark,POINT (-0.1488095000000014 51.3584387),
5841985064,2529,beauty_shop,Angel Nails,POINT (-0.1487365000000006 51.358446199999996),
5841985066,2529,beauty_shop,Appearances,POINT (-0.1485286000000002 51.3584666),
5841985068,2303,cafe,Cox Pippin Cafe,POINT (-0.1484700000000008 51.35847369999999),
5841985070,2520,jeweller,Schroder Jeweller,POINT (-0.1490811999999999 51.3585631),
5841985071,2517,shoe_shop,Clarks,POINT (-0.1489954999999997 51.358575800000004),
5841985073,2514,chemist,Superdrug,POINT (-0.1487315999999997 51.3586378),
5841985075,2512,clothes,Peacocks,POINT (-0.1478537000000003 51.35865989999999),
5842196048,2301,restaurant,Empire Lounge,POINT (-0.0578646000000003 51.4801635),
5842529126,2302,fast_food,Subway,POINT (-0.0504534999999998 51.42616000000001),Sydenham Road
5842529127,2601,bank,Barclays,POINT (-0.0505376999999992 51.4261757),Sydenham Road
5842529128,2101,pharmacy,Superdrug,POINT (-0.0508703000000018 51.426209099999994),Sydenham Road
5842529129,2301,restaurant,Chef's Delight,POINT (-0.0510472999999991 51.42623170000001),Sydenham Road
5842529130,2601,bank,NatWest,POINT (-0.0513934000000014 51.42626639999999),
5842529131,2513,florist,Blossom & Threads,POINT (-0.0492516000000014 51.425971399999995),Sydenham Road
5842529132,2302,fast_food,Mr Kebabish,POINT (-0.049436600000001 51.42599770000001),Sydenham Road
5842529134,2512,clothes,Wearabouts,POINT (-0.0497758999999991 51.426054199999996),Sydenham Road
5842529135,2512,clothes,ICKX Menswear,POINT (-0.0498591000000006 51.426070900000006),Sydenham Road
5842529136,2302,fast_food,Morley's,POINT (-0.049939500000001 51.426086),Sydenham Road
5842529138,2501,supermarket,Istanbul,POINT (-0.0501125000000008 51.42610979999999),Sydenham Road
5842529144,2516,butcher,Haji & Sons,POINT (-0.0512122999999995 51.4262488),Sydenham Road
5842529148,2529,beauty_shop,Essence of Nature,POINT (-0.0521270000000028 51.42634829999999),Sydenham Road
5842529149,2516,butcher,Billings,POINT (-0.0522901000000007 51.426368399999994),Sydenham Road
5842529151,2561,hairdresser,Smart Chaps - Barbers,POINT (-0.0526883999999992 51.4263943),Sydenham Road
5842529153,2303,cafe,Patty Palace,POINT (-0.0529888000000008 51.42643859999999),Sydenham Road
5842529155,2303,cafe,On the Hoof Bistro,POINT (-0.0531484000000007 51.4264604),Sydenham Road
5842529156,2303,cafe,Dilz Cafe,POINT (-0.0538269999999998 51.4265699),
5842529159,2561,hairdresser,The Outback Hair Salon,POINT (-0.0542640000000014 51.426657600000006),
5842529160,2518,beverages,BOB Wines,POINT (-0.0542932999999987 51.42671430000001),
5842529161,2561,hairdresser,Paris Barbers,POINT (-0.0544088000000006 51.426399199999985),Sydenham Road
5842529163,2519,optician,R Woodfall Opticians of London,POINT (-0.0544951000000014 51.42642129999999),Sydenham Road
5842529164,2518,beverages,BottleCave,POINT (-0.0535646000000009 51.4262667),Sydenham Road
5842529167,2568,laundry,Launderette,POINT (-0.0540099000000007 51.426593999999994),
5842529168,2568,laundry,Palace Dry Cleaners,POINT (-0.0539266999999989 51.426588300000006),
5842529169,2501,supermarket,Endora House Food & Wine,POINT (-0.0528822000000004 51.426159899999995),Newlands Park
5842529170,2301,restaurant,Nando's,POINT (-0.0558708000000015 51.42719919999998),Spring Hill
5842529171,2301,restaurant,Vietsan,POINT (-0.0520059000000004 51.42605729999998),
5842529172,2501,supermarket,PFC,POINT (-0.0518287000000002 51.42601499999999),
5842529175,2527,newsagent,Twice Sweet & Wine,POINT (-0.0510029999999982 51.4259429),Sydenham Road
5842529176,2568,laundry,Tops 'n' Tails Dry Cleaners,POINT (-0.0510907999999998 51.42595349999999),Sydenham Road
5842529177,2561,hairdresser,Charisma Gents Hairdresser,POINT (-0.0511678000000013 51.425964099999995),Sydenham Road
5842529178,2301,restaurant,Golden City,POINT (-0.0505642000000006 51.4258982),Tannsfeld Road
5842529179,2101,pharmacy,Touchwood Pharmacy,POINT (-0.0504079000000009 51.4258709),Sydenham Road
5842529180,2523,stationery,Stationery Box,POINT (-0.0502508000000001 51.42585269999999),Sydenham Road
5842529181,2561,hairdresser,Over The Top Hair Design,POINT (-0.0500197000000013 51.425815199999995),Sydenham Road
5842529182,2529,beauty_shop,Kontrasti Beauty Plaza,POINT (-0.0500967000000016 51.4258277),Sydenham Road
5842529183,2529,beauty_shop,Diamond Top Nails,POINT (-0.0501753000000002 51.4258392),Sydenham Road
5842529184,2544,furniture_shop,Sunlight Furniture,POINT (-0.0503278 51.42586229999999),Sydenham Road
5842529986,2501,supermarket,To Tu Polish Food Shop,POINT (-0.0481939000000016 51.4255895),
5842529987,2302,fast_food,Tung Sing House,POINT (-0.0483525999999991 51.4256126),
5842529988,2546,computer_shop,Arbico Computers,POINT (-0.0486760999999992 51.4256347),
5842529991,2561,hairdresser,Master Cutters,POINT (-0.0491243999999997 51.425678899999994),Sydenham Road
